web_1    | 2022-02-28T01:59:58.314932970Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:00:11.952352135Z SELECT u0."id", u0."ban_expiration", u0."banned?", u0."conf_language", u0."language", u0."continent", u0."country", u0."email", u0."private?", u0."share_username?", u0."show_as_premium?", u0."show_premium?", u0."registered?", u0."telegram_id", u0."heart", u0."user_id", u0."inserted_at", u0."updated_at", u0."user_id" FROM "user_confs" AS u0 WHERE (u0."user_id" = $1) [<<116, 119, 160, 24, 137, 5, 75, 226, 171, 7, 192, 119, 56, 77, 125, 9>>]
web_1    | 2022-02-28T02:00:12.155443537Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.157496688Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:12.157567564Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.158184291Z [info] Sent 204 in 566µs
web_1    | 2022-02-28T02:00:12.161797052Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.187889764Z [info] Sent 204 in 230µs
web_1    | 2022-02-28T02:00:12.187961078Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.187967899Z [info] Sent 204 in 336µs
web_1    | 2022-02-28T02:00:12.187973830Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.187978990Z [info] Sent 204 in 551µs
web_1    | 2022-02-28T02:00:12.187984338Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.187989179Z [info] Sent 204 in 368µs
web_1    | 2022-02-28T02:00:12.187994506Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.187999643Z [info] Sent 204 in 476µs
web_1    | 2022-02-28T02:00:12.188005260Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.188010502Z [info] Sent 204 in 312µs
web_1    | 2022-02-28T02:00:12.188016143Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.188045033Z [info] Sent 204 in 203µs
web_1    | 2022-02-28T02:00:12.188050313Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.188055725Z [info] Sent 204 in 180µs
web_1    | 2022-02-28T02:00:12.188060591Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.188065353Z [info] Sent 204 in 205µs
web_1    | 2022-02-28T02:00:12.188670812Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.188888074Z [info] Sent 204 in 174µs
web_1    | 2022-02-28T02:00:12.190035692Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.190245107Z [info] Sent 204 in 200µs
web_1    | 2022-02-28T02:00:12.203171711Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.204022456Z [info] Sent 204 in 820µs
web_1    | 2022-02-28T02:00:12.204677878Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.205447537Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.206107115Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.206673352Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.207873320Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.208181396Z [info] Sent 204 in 351µs
web_1    | 2022-02-28T02:00:12.208801972Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.209370744Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.209541350Z [info] Sent 204 in 192µs
web_1    | 2022-02-28T02:00:12.209996021Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.210470873Z [info] Sent 204 in 606µs
web_1    | 2022-02-28T02:00:12.210652565Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.211160689Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.211312140Z [info] Sent 204 in 611µs
web_1    | 2022-02-28T02:00:12.211707197Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.212164388Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.212343205Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.213048576Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.213634887Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.213652045Z [info] Sent 204 in 792µs
web_1    | 2022-02-28T02:00:12.214221200Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.214238666Z [info] Sent 204 in 736µs
web_1    | 2022-02-28T02:00:12.214403760Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.215031438Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.215390740Z [info] Sent 204 in 817µs
web_1    | 2022-02-28T02:00:12.215571425Z [info] Sent 204 in 650µs
web_1    | 2022-02-28T02:00:12.216028132Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.216537698Z [info] Sent 204 in 390µs
web_1    | 2022-02-28T02:00:12.216693881Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.217071551Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.217292232Z [info] Sent 204 in 903µs
web_1    | 2022-02-28T02:00:12.217853496Z [info] Sent 204 in 642µs
web_1    | 2022-02-28T02:00:12.218021035Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.218033260Z [info] Sent 204 in 138µs
web_1    | 2022-02-28T02:00:12.218543571Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.219429207Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.219702539Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.219716460Z [info] Sent 204 in 140µs
web_1    | 2022-02-28T02:00:12.219722658Z [info] Sent 204 in 622µs
web_1    | 2022-02-28T02:00:12.219728323Z [info] Sent 204 in 332µs
web_1    | 2022-02-28T02:00:12.220181865Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.220336210Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.220794579Z [info] Sent 204 in 560µs
web_1    | 2022-02-28T02:00:12.221234533Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.221389954Z [info] Sent 204 in 874µs
web_1    | 2022-02-28T02:00:12.221401849Z [info] Sent 204 in 408µs
web_1    | 2022-02-28T02:00:12.222121649Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.222311313Z [info] Sent 204 in 202µs
web_1    | 2022-02-28T02:00:12.222325248Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.222746246Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:12.222897002Z [info] Publishing in MyScrobblesBot.Events.TelegramMessage
web_1    | 2022-02-28T02:00:12.223345986Z [info] Message enqueued for later processing
web_1    | 2022-02-28T02:00:12.223584603Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:12.223598512Z [info] Sent 204 in 471µs
web_1    | 2022-02-28T02:00:12.223604814Z [info] Elixir.MyScrobblesBot.Telegram.Consumers.MessageHandler handling message
web_1    | 2022-02-28T02:00:12.223763890Z [info] Processing message "153972" with handler MyScrobblesBot.Telegram.Handlers.CommandHandler
web_1    | 2022-02-28T02:00:12.298648438Z {:ok,
web_1    | 2022-02-28T02:00:12.298695538Z  %{
web_1    | 2022-02-28T02:00:12.298701911Z    chat_id: -1001250634469,
web_1    | 2022-02-28T02:00:12.298707236Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:00:12.298712391Z    text: "<b>breno</b> is listening for the <b>1st</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"
web_1    | 2022-02-28T02:00:12.298723074Z  }}
web_1    | 2022-02-28T02:00:17.213715961Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (3048.415 ms)
web_1    | 2022-02-28T02:00:17.310913432Z [debug] 
web_1    | 2022-02-28T02:00:17.310960530Z >>> REQUEST >>>
web_1    | 2022-02-28T02:00:17.310986029Z (no query)
web_1    | 2022-02-28T02:00:17.310989960Z content-type: application/json
web_1    | 2022-02-28T02:00:17.310993616Z 
web_1    | 2022-02-28T02:00:17.310999746Z {"chat_id":-1001250634469,"parse_mode":"HTML","text":"<b>breno</b> is listening for the <b>1st</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"}
web_1    | 2022-02-28T02:00:17.311008738Z 
web_1    | 2022-02-28T02:00:17.311012117Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:00:17.311015894Z connection: keep-alive
web_1    | 2022-02-28T02:00:17.311019580Z date: Mon, 28 Feb 2022 02:00:13 GMT
web_1    | 2022-02-28T02:00:17.311023079Z server: nginx/1.18.0
web_1    | 2022-02-28T02:00:17.311026443Z content-length: 669
web_1    | 2022-02-28T02:00:17.311030569Z content-type: application/json
web_1    | 2022-02-28T02:00:17.311034236Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:00:17.311037795Z access-control-allow-origin: *
web_1    | 2022-02-28T02:00:17.311041216Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:00:17.311044764Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:00:17.311048321Z 
web_1    | 2022-02-28T02:00:17.311053858Z {"ok":true,"result":{"message_id":154189,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001250634469,"title":"P\u0280\u1d07\u1d0d\u026a\u1d1c\u1d0d P\u1d00ss \u00a1! - Chat","type":"supergroup"},"date":1646013613,"text":"breno is listening for the 1st time to:\n\n\ud83c\udfb6 Somebody\n\ud83d\udcbf Justice\n\ud83d\udc65 Justin Bieber","entities":[{"offset":0,"length":5,"type":"bold"},{"offset":27,"length":3,"type":"bold"},{"offset":41,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg"},{"offset":44,"length":8,"type":"bold"}]}}
web_1    | 2022-02-28T02:00:17.917023458Z {:ok,
web_1    | 2022-02-28T02:00:18.073263355Z  %{
web_1    | 2022-02-28T02:00:18.073324658Z    chat_id: 1166722752,
web_1    | 2022-02-28T02:00:18.073329221Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:00:18.073333452Z    text: "<b>maczapp</b> está escutando pela <b>4305ª</b> vez:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/30a137f84ed1cf5ae64cf74b74ed4437.jpg\">👥</a> <b>Marina</b>\n\n🎧 <i>Dados a partir de</i> <b>Froot</b>\n\n<b>Seus scrobbles das músicas mais famosas:</b>\n🖤 <b>Froot</b> - <i>410 plays</i>\n▪️ <b>Man&#39;s World</b> - <i>157 plays</i>\n▪️ <b>Purge the Poison</b> - <i>90 plays</i>\n\n🎧💎\n"
web_1    | 2022-02-28T02:00:18.089781522Z  }}
web_1    | 2022-02-28T02:00:18.624023346Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (644.508 ms)
web_1    | 2022-02-28T02:00:18.639617068Z [debug] 
web_1    | 2022-02-28T02:00:18.639627464Z >>> REQUEST >>>
web_1    | 2022-02-28T02:00:18.639632010Z (no query)
web_1    | 2022-02-28T02:00:18.639635848Z content-type: application/json
web_1    | 2022-02-28T02:00:18.639645700Z 
web_1    | 2022-02-28T02:00:18.639649772Z {"chat_id":1166722752,"parse_mode":"HTML","text":"<b>maczapp</b> está escutando pela <b>4305ª</b> vez:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/30a137f84ed1cf5ae64cf74b74ed4437.jpg\">👥</a> <b>Marina</b>\n\n🎧 <i>Dados a partir de</i> <b>Froot</b>\n\n<b>Seus scrobbles das músicas mais famosas:</b>\n🖤 <b>Froot</b> - <i>410 plays</i>\n▪️ <b>Man&#39;s World</b> - <i>157 plays</i>\n▪️ <b>Purge the Poison</b> - <i>90 plays</i>\n\n🎧💎\n"}
web_1    | 2022-02-28T02:00:18.642627342Z 
web_1    | 2022-02-28T02:00:18.642634777Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:00:18.642638710Z connection: keep-alive
web_1    | 2022-02-28T02:00:18.642642701Z date: Mon, 28 Feb 2022 02:00:18 GMT
web_1    | 2022-02-28T02:00:18.642646322Z server: nginx/1.18.0
web_1    | 2022-02-28T02:00:18.642649982Z content-length: 1187
web_1    | 2022-02-28T02:00:18.642653473Z content-type: application/json
web_1    | 2022-02-28T02:00:18.642657226Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:00:18.642660752Z access-control-allow-origin: *
web_1    | 2022-02-28T02:00:18.642664224Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:00:18.642667827Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:00:18.642671364Z 
web_1    | 2022-02-28T02:00:18.642686525Z {"ok":true,"result":{"message_id":137752,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":1166722752,"first_name":"maczapp","username":"omaxcx","type":"private"},"date":1646013618,"text":"maczapp est\u00e1 escutando pela 4305\u00aa vez:\n\n\ud83d\udc65 Marina\n\n\ud83c\udfa7 Dados a partir de Froot\n\nSeus scrobbles das m\u00fasicas mais famosas:\n\ud83d\udda4 Froot - 410 plays\n\u25aa\ufe0f Man's World - 157 plays\n\u25aa\ufe0f Purge the Poison - 90 plays\n\n\ud83c\udfa7\ud83d\udc8e","entities":[{"offset":0,"length":7,"type":"bold"},{"offset":28,"length":5,"type":"bold"},{"offset":40,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/30a137f84ed1cf5ae64cf74b74ed4437.jpg"},{"offset":43,"length":6,"type":"bold"},{"offset":54,"length":17,"type":"italic"},{"offset":72,"length":5,"type":"bold"},{"offset":79,"length":40,"type":"bold"},{"offset":123,"length":5,"type":"bold"},{"offset":131,"length":9,"type":"italic"},{"offset":144,"length":11,"type":"bold"},{"offset":158,"length":9,"type":"italic"},{"offset":171,"length":16,"type":"bold"},{"offset":190,"length":8,"type":"italic"}]}}
web_1    | 2022-02-28T02:00:18.752513718Z %MyScrobblesBot.Telegram.Message{
web_1    | 2022-02-28T02:00:18.752607682Z   chat_id: "-1001250634469",
web_1    | 2022-02-28T02:00:18.752614715Z   chat_type: "supergroup",
web_1    | 2022-02-28T02:00:18.752619850Z   from: %MyScrobblesBot.Telegram.Message.From{
web_1    | 2022-02-28T02:00:18.752640077Z     first_name: "breno",
web_1    | 2022-02-28T02:00:18.752645998Z     id: nil,
web_1    | 2022-02-28T02:00:18.752652487Z     language_code: "pt-br",
web_1    | 2022-02-28T02:00:18.752657430Z     telegram_id: "1834680042",
web_1    | 2022-02-28T02:00:18.752670354Z     username: "estrelasaoredordaminhacicatriz"
web_1    | 2022-02-28T02:00:18.752675588Z   },
web_1    | 2022-02-28T02:00:18.752679949Z   id: nil,
web_1    | 2022-02-28T02:00:18.752691860Z   message_id: "153972",
web_1    | 2022-02-28T02:00:18.752697195Z   reply_to_message: nil,
web_1    | 2022-02-28T02:00:18.752702153Z   text: "/lt"
web_1    | 2022-02-28T02:00:18.752707927Z }
web_1    | 2022-02-28T02:00:20.668177564Z [debug] QUERY OK source="users" db=1812.6ms decode=13.3ms queue=0.5ms idle=1455.4ms
web_1    | 2022-02-28T02:00:20.740159976Z SELECT u0."id", u0."is_premium?", u0."last_fm_username", u0."telegram_id", u0."inserted_at", u0."updated_at" FROM "users" AS u0 WHERE (u0."telegram_id" = $1) ["1834680042"]
web_1    | 2022-02-28T02:00:22.294293426Z [debug] QUERY OK source="user_confs" db=1588.7ms queue=9.0ms idle=1636.7ms
web_1    | 2022-02-28T02:00:22.391539868Z SELECT u0."id", u0."ban_expiration", u0."banned?", u0."conf_language", u0."language", u0."continent", u0."country", u0."email", u0."private?", u0."share_username?", u0."show_as_premium?", u0."show_premium?", u0."registered?", u0."telegram_id", u0."heart", u0."user_id", u0."inserted_at", u0."updated_at", u0."user_id" FROM "user_confs" AS u0 WHERE (u0."user_id" = $1) [<<116, 38, 41, 62, 227, 228, 78, 20, 139, 221, 187, 158, 166, 130, 89, 212>>]
web_1    | 2022-02-28T02:00:22.791217107Z {:ok,
web_1    | 2022-02-28T02:00:22.791254915Z  %{
web_1    | 2022-02-28T02:00:22.791259882Z    chat_id: -1001250634469,
web_1    | 2022-02-28T02:00:22.791264125Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:00:22.791268403Z    text: "<b>breno</b> is listening for the <b>1st</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"
web_1    | 2022-02-28T02:00:22.791276768Z  }}
web_1    | 2022-02-28T02:00:23.806011294Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (475.599 ms)
web_1    | 2022-02-28T02:00:23.935815290Z [debug] 
web_1    | 2022-02-28T02:00:23.936596913Z >>> REQUEST >>>
web_1    | 2022-02-28T02:00:23.936610220Z (no query)
web_1    | 2022-02-28T02:00:23.936614823Z content-type: application/json
web_1    | 2022-02-28T02:00:23.936619038Z 
web_1    | 2022-02-28T02:00:23.936623710Z {"chat_id":-1001250634469,"parse_mode":"HTML","text":"<b>breno</b> is listening for the <b>1st</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"}
web_1    | 2022-02-28T02:00:23.936649907Z 
web_1    | 2022-02-28T02:00:23.936653538Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:00:23.936657338Z connection: keep-alive
web_1    | 2022-02-28T02:00:23.936660917Z date: Mon, 28 Feb 2022 02:00:23 GMT
web_1    | 2022-02-28T02:00:23.936664259Z server: nginx/1.18.0
web_1    | 2022-02-28T02:00:23.936667538Z content-length: 669
web_1    | 2022-02-28T02:00:23.936670945Z content-type: application/json
web_1    | 2022-02-28T02:00:23.936674512Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:00:23.936689021Z access-control-allow-origin: *
web_1    | 2022-02-28T02:00:23.936692894Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:00:23.936696538Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:00:23.936705310Z 
web_1    | 2022-02-28T02:00:23.936709627Z {"ok":true,"result":{"message_id":154191,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001250634469,"title":"P\u0280\u1d07\u1d0d\u026a\u1d1c\u1d0d P\u1d00ss \u00a1! - Chat","type":"supergroup"},"date":1646013623,"text":"breno is listening for the 1st time to:\n\n\ud83c\udfb6 Somebody\n\ud83d\udcbf Justice\n\ud83d\udc65 Justin Bieber","entities":[{"offset":0,"length":5,"type":"bold"},{"offset":27,"length":3,"type":"bold"},{"offset":41,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg"},{"offset":44,"length":8,"type":"bold"}]}}
web_1    | 2022-02-28T02:00:24.171739135Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.171969220Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.171985599Z [info] Sent 204 in 54ms
web_1    | 2022-02-28T02:00:24.189330904Z [info] Sent 204 in 38ms
web_1    | 2022-02-28T02:00:24.189855974Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.190340484Z [info] Sent 204 in 449µs
web_1    | 2022-02-28T02:00:24.190712697Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.190935759Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.191339728Z [info] Sent 204 in 595µs
web_1    | 2022-02-28T02:00:24.191603776Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.191938265Z [info] Sent 204 in 913µs
web_1    | 2022-02-28T02:00:24.192162909Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.192366594Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.192561214Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.192898053Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:24.193128272Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.193331539Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.193536983Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.193893986Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:24.200686671Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:24.200895618Z [info] POST /myscrobblesbot/webhooks
